Stemmed Term,mean case doc freq over all A cases,median case doc freq over all A cases,SD of case doc freq over all A cases
conduct fair,0.028391449638589226,0.0,0.038707769619290254
conduct investig,0.057556319756481282,0.052631578947368418,0.036916941165647497
conduct object,0.020471650139842361,0.0,0.025592647429892902
conduct usdoc,0.038549062923137499,0.041666666666666664,0.040224194513000862
confidenti inform,0.024000933706816059,0.0,0.039923471919272195
confirm articl,0.025863198063359592,0.028571428571428571,0.025487773577575215
confirm thi,0.033958436158597692,0.043478260869565216,0.025926028441648926
confirm zero,0.021418753618915147,0.0,0.023737571761286397
conform agreement,0.043482245682407217,0.043478260869565216,0.035988510183065349
conform articl,0.038068711847820749,0.043478260869565216,0.038698291402709972
conform law,0.017497184991464167,0.0,0.022031870769123916
conform oblig,0.054093116293277822,0.052631578947368418,0.030658526191923635
conform relev,0.063616925817087361,0.052631578947368418,0.034342996751146028
conform wto,0.042112511185737736,0.043478260869565216,0.039344967014991496
consequ articl,0.020884446837468779,0.0,0.026151868821866184
consequ european,0.021736934563021518,0.0,0.033964214723062311
consequ imposit,0.025671788166067341,0.0,0.038594850426902534
consequ unit,0.031583779710714695,0.0,0.044871417358145253
consequ zero,0.028467292841367408,0.0,0.033922623844904812
consid ani,0.029196531396692926,0.041666666666666664,0.025154737865358476
consid appel,0.047426449626611161,0.050000000000000003,0.030823297483020765
consid applic,0.029810923884150426,0.0,0.0350517150801875
consid appropri,0.035863198063359594,0.043478260869565216,0.029422711873786936
consid argument,0.044222986423147946,0.043478260869565216,0.040727060671749325
consid articl,0.036815579015740542,0.043478260869565216,0.037893718125677919
consid compar,0.02648668773382732,0.0,0.039349707059441186
consid determin,0.029973473752582649,0.0,0.039262867054715551
consid dump,0.038720340920502451,0.043478260869565216,0.036694382395131189
consid evid,0.033306807085915983,0.041666666666666664,0.038695027155453345
consid issu,0.050889653089814614,0.050000000000000003,0.037671833386096996
consid measur,0.05071421449332339,0.043478260869565216,0.041860722207862668
consid necessari,0.046127748327909855,0.043478260869565216,0.039255809787173808
consid onli,0.02648668773382732,0.0,0.039349707059441186
consid panel,0.050889653089814614,0.050000000000000003,0.037671833386096996
consid prima,0.057330376109485014,0.052631578947368418,0.040489130687598109
consid provid,0.026528095601322146,0.028571428571428571,0.02657520962347933
consid relev,0.032433791212900111,0.028571428571428571,0.038644258827728102
consid result,0.017985896112831096,0.0,0.025895249739134377
consid thi,0.073140735340896865,0.058823529411764705,0.035178569154329958
consid unit,0.03538700758716911,0.041666666666666664,0.037773476510893446
consid usdoc,0.031357836063718419,0.0,0.047730667224531696
consid use,0.036815579015740542,0.043478260869565216,0.037893718125677919
consid zero,0.029025253399327974,0.028571428571428571,0.030016770710545593
consider articl,0.030408256361278304,0.0,0.039445690833562641
consider panel,0.055045497245658777,0.052631578947368418,0.038411710113844755
consider relev,0.024940794014020558,0.0,0.038178901437528022
consider thi,0.024393218767293341,0.0,0.026640635269959228
consist ad,0.035211568990677886,0.041666666666666664,0.037699014612346433
consist antidump,0.038720340920502451,0.043478260869565216,0.036694382395131189
consist appel,0.028085420285581815,0.028571428571428571,0.030001852505452203
consist articl,0.057556319756481282,0.052631578947368418,0.036916941165647497
consist bodi,0.015011430964452906,0.0,0.022049855072701515
consist definit,0.024393218767293341,0.0,0.026640635269959228
consist held,0.021418753618915147,0.0,0.023737571761286397
consist interpret,0.042982005182166709,0.043478260869565216,0.036437666907660163
consist line,0.035986447233586821,0.028571428571428571,0.039580884935039064
consist measur,0.035170161123183059,0.041666666666666664,0.039797241126255753
consist methodolog,0.028956751782838738,0.0,0.044017936817368403
consist oblig,0.037815663768685705,0.041666666666666664,0.043285626037908399
consist provis,0.054222986423147948,0.052631578947368418,0.039607973510729422
consist requir,0.042618976398085297,0.043478260869565216,0.040837953080392494
consist thi,0.052700746479855384,0.050000000000000003,0.037966676473052637
consist treatment,0.035345599719674291,0.041666666666666664,0.03986796653097277
consist use,0.027868573821595761,0.0,0.038237320066025614
consist withth,0.0,0.0,0.0
consist zero,0.027703618950758534,0.0,0.034246836000855749
constitut case,0.057330376109485014,0.052631578947368418,0.040489130687598109
constitut measur,0.021418753618915147,0.0,0.023737571761286397
constitut reason,0.024121706653675964,0.0,0.03997943097157116
constitut violat,0.029385238458465003,0.0,0.038890561554980517
construct export,0.055346249125358023,0.050000000000000003,0.040478872548098316
construct normal,0.031900221568413788,0.028571428571428571,0.03835901344142699
construct valu,0.042722732390924612,0.043478260869565216,0.039432301823714308
consult european,0.013771566597653554,0.0,0.02364130622078724
consult fail,0.035470913002882312,0.028571428571428571,0.04193870693707024
consult govern,0.057464406838481419,0.052631578947368418,0.047008965336742398
consult held,0.063616925817087347,0.052631578947368418,0.034342996751146028
consult includ,0.029297145250167193,0.0,0.039419496706923164
consult parti,0.054093116293277822,0.052631578947368418,0.030658526191923635
consult partiesto,0.0,0.0,0.0
consult pursuant,0.039866607993542975,0.028571428571428571,0.045506686517409349
consult request,0.051288883489045027,0.043478260869565216,0.04476465600539023
consult thegovern,0.0,0.0,0.0
consult unit,0.066298630077738979,0.058823529411764705,0.042898154625446099
consumpt export,0.036662126330318547,0.041666666666666664,0.038536509905218466
contain ani,0.035211568990677886,0.041666666666666664,0.037699014612346433
contain antidump,0.035893174966401514,0.0,0.04822204182010284
contain articl,0.063616925817087361,0.052631578947368418,0.034342996751146028
contain oblig,0.022376412044604266,0.0,0.025055738157884786
contain paragraph,0.04511965607267801,0.050000000000000003,0.043438086788312846
contain provis,0.038720340920502451,0.043478260869565216,0.036694382395131189
contain sentenc,0.020471650139842361,0.0,0.025592647429892902
contain specif,0.019861428934655478,0.0,0.024918816992568777
contempl articl,0.042618976398085297,0.043478260869565216,0.040837953080392494
contend articl,0.036815579015740542,0.043478260869565216,0.037893718125677919
content measur,0.02328210765618223,0.0,0.026349400233558588
contest accuraci,0.025710763837698821,0.0,0.034639544837237031
contest thi,0.021243315022423923,0.0,0.023514917529131703
contest unit,0.030625102825264358,0.041666666666666664,0.02684717391775273
context antidump,0.031878235657344559,0.028571428571428571,0.038447128868555551
context articl,0.050148912349073878,0.050000000000000003,0.036573649143247809
context assess,0.024752086952248478,0.028571428571428571,0.024004919868331358
context averagetoaverag,0.017497184991464167,0.0,0.022031870769123916
context establish,0.048855021055182579,0.052631578947368418,0.035469831419143553
context interpret,0.03538700758716911,0.041666666666666664,0.037773476510893446
context investig,0.022376412044604266,0.0,0.025055738157884786
context light,0.03538700758716911,0.041666666666666664,0.037773476510893446
context object,0.039895864269938838,0.041666666666666664,0.042242362277555547
context origin,0.030689515063589638,0.028571428571428571,0.033429722736417269
context panel,0.022178987537043802,0.0,0.024978918728377486
context provid,0.033270605470766997,0.041666666666666664,0.032165877807151314
context provis,0.03076712454623344,0.028571428571428571,0.037658439218685648
context thi,0.043229197603272172,0.043478260869565216,0.040914548731197618
context weight,0.050948490021716572,0.043478260869565216,0.044658312676017338
contextu argument,0.028566888235080457,0.0,0.038811136007739132
contextu support,0.029196531396692926,0.041666666666666664,0.025154737865358476
continu antidump,0.029731927858862844,0.0,0.042906683300932412
continu appli,0.019163114521170789,0.0,0.025016034903927741
continu applic,0.025145461693449313,0.0,0.038709655184739525
continu dump,0.023958436158597687,0.0,0.026269815076113957
continu exist,0.042371134571296092,0.043478260869565216,0.039928300910840653
continu imposit,0.02684555591878246,0.0,0.037595340364801721
continu order,0.018779546906481891,0.0,0.029991840697631833
continu recur,0.017050223598211216,0.0,0.024325340775028591
continu recurr,0.035704467904629431,0.041666666666666664,0.041475479587384609
continu use,0.040148912349073883,0.043478260869565216,0.037513687172837797
continu zero,0.03224756037449536,0.0,0.039828208535605647
contract parti,0.038720340920502451,0.043478260869565216,0.036694382395131189
contrari articl,0.044780946981108509,0.043478260869565216,0.0373011189532301
contrari unit,0.040148912349073883,0.043478260869565216,0.037513687172837797
contrast articl,0.028391449638589226,0.0,0.038707769619290254
control number,0.038373624326646275,0.043478260869565216,0.034717606873700797
conveni date,0.044799790752812693,0.041666666666666664,0.04914588778689833
convent articl,0.030583694957769532,0.0,0.039538180574813231
convent law,0.038720340920502451,0.043478260869565216,0.036694382395131189
convey request,0.036786322739344679,0.041666666666666664,0.041499337163866841
corn syrup,0.028391449638589226,0.0,0.038707769619290254
corr1 adopt,0.033958436158597692,0.043478260869565216,0.025926028441648926
correct applic,0.015011430964452906,0.0,0.022049855072701515
correct interpret,0.031290000363226905,0.028571428571428571,0.038096268364491051
correctli conclud,0.033117152785345001,0.028571428571428571,0.036807516752807738
correctli note,0.031418753618915149,0.041666666666666664,0.029469146137566526
corros resist,0.031878235657344559,0.028571428571428571,0.038447128868555551
corrosionresist carbon,0.049672721872883401,0.043478260869565216,0.043730730699833929
corrosionresist steel,0.033270605470766997,0.041666666666666664,0.032165877807151314
cost associ,0.020200138026224983,0.0,0.039261756824178942
cost includ,0.031290000363226905,0.028571428571428571,0.038096268364491051
cost incur,0.023708909956049542,0.0,0.039649601772632069
cost product,0.040583694957769527,0.043478260869565216,0.03758747549127324
cost profit,0.028391449638589226,0.0,0.038707769619290254
cotton yarn,0.031900221568413788,0.028571428571428571,0.03835901344142699
cottontyp bed,0.047426449626611161,0.050000000000000003,0.030823297483020765
councilor committe,0.0,0.0,0.0
counteract dump,0.034275896476058006,0.041666666666666664,0.037075721501088933
countervail duti,0.048244150444311976,0.043478260869565216,0.043344995858273165
countervail measur,0.019861428934655478,0.0,0.024918816992568777
countri anoth,0.028566888235080457,0.0,0.038811136007739132
countri export,0.030767124546233444,0.028571428571428571,0.037658439218685648
countri introduc,0.027726552100626675,0.028571428571428571,0.027638415918605892
countri normal,0.043482245682407217,0.043478260869565216,0.035988510183065349
countri origin,0.018867640114779705,0.0,0.024245283671111756
countri subject,0.016962878210017799,0.0,0.024528771227237272
countri tubular,0.039648671848833382,0.043478260869565216,0.034122773181159298
countri tubulargood,0.0,0.0,0.0
cours consult,0.060413462613624132,0.052631578947368418,0.041469043574585168
cours investig,0.036815579015740542,0.043478260869565216,0.037893718125677919
cours panel,0.036821874948809931,0.028571428571428571,0.043315322891237518
cours thi,0.043820954773976718,0.043478260869565216,0.046901063986256264
cours trade,0.033153354400493988,0.028571428571428571,0.039311028832855699
court appeal,0.027074923027944967,0.0,0.039760614389549108
court intern,0.040148912349073883,0.043478260869565216,0.040980307085708254
cover agreement,0.073140735340896865,0.058823529411764705,0.035178569154329958
cover panel,0.046127748327909855,0.043478260869565216,0.039255809787173808
cover period,0.027781228433402347,0.0,0.038391677821219369
cover thi,0.018867640114779705,0.0,0.024245283671111756
creat legitim,0.04119456556864013,0.043478260869565216,0.034780180394977205
creat oblig,0.026297980672055247,0.028571428571428571,0.025837773717867406
critic circumst,0.018877386703473661,0.0,0.036246405596429034
crossrefer articl,0.018520202894277468,0.0,0.023520490214180154
cumul assess,0.0097406559877955771,0.0,0.019557158254113118
current disput,0.028478795026782643,0.0,0.03855329491479717
custom bond,0.0075810904071773625,0.0,0.015450356702545459
custom border,0.011623431981488247,0.0,0.02005108461593149
custom territori,0.013988413061639607,0.0,0.020278237235937805
customari rule,0.057556319756481282,0.052631578947368418,0.036916941165647497
